"time","PID.I.y","ductIn.mediums[1].T","ductIn.mediums[1].Xi[1]","ductIn.mediums[1].p","ductIn.mediums[2].T","ductIn.mediums[2].Xi[1]","ductIn.mediums[2].p","ductOut.mediums[1].T","ductOut.mediums[1].Xi[1]","ductOut.mediums[1].p","ductOut.mediums[2].T","ductOut.mediums[2].Xi[1]","ductOut.mediums[2].p","volume.medium.T","volume.medium.Xi[1]","volume.medium.p"
328.32000000000005,6.8173159084376113e-15,293.15000000000003,0.01,101325,293.14999999999844,0.01,101325,293.14999999999998,0.01,101325,293.14999999999878,0.01,101325,293.14999999999998,0.01,101325
345.60000000000002,6.3689468738768578e-15,293.14999999999998,0.01,101325,293.14999999999844,0.01,101325,293.14999999999998,0.01,101325,293.14999999999878,0.01,101325,293.14999999999998,0.01,101325
362.88,5.920577839316105e-15,293.14999999999998,0.01,101325,293.14999999999844,0.01,101325,293.14999999999998,0.01,101325,293.14999999999873,0.01,101325,293.14999999999998,0.01,101325
380.16000000000003,5.4722088047553498e-15,293.14999999999998,0.01,101325,293.14999999999844,0.01,101325,293.14999999999998,0.01,101325,293.14999999999867,0.01,101325,293.14999999999998,0.01,101325
397.44000000000005,5.0238397701945947e-15,293.14999999999998,0.01,101325,293.14999999999844,0.01,101325,293.15000000000003,0.01,101325,293.14999999999867,0.01,101325,293.14999999999998,0.01,101325
414.72000000000003,4.5754707356338419e-15,293.14999999999998,0.01,101325,293.14999999999844,0.01,101325,293.15000000000003,0.01,101325,293.14999999999861,0.01,101325,293.14999999999998,0.01,101325
432,4.1271017010730883e-15,293.14999999999992,0.01,101325,293.14999999999844,0.01,101325,293.15000000000003,0.01,101325,293.14999999999861,0.01,101325,293.14999999999998,0.01,101325
449.28000000000003,3.6787326665123332e-15,293.14999999999992,0.01,101325,293.14999999999844,0.01,101325,293.15000000000003,0.01,101325,293.14999999999856,0.01,101325,293.14999999999998,0.01,101325
466.56000000000006,3.2303636319515788e-15,293.14999999999986,0.01,101325,293.14999999999844,0.01,101325,293.15000000000003,0.01,101325,293.1499999999985,0.01,101325,293.14999999999998,0.01,101325
483.84000000000003,2.7819945973908252e-15,293.14999999999986,0.01,101325,293.14999999999844,0.01,101325,293.15000000000003,0.01,101325,293.1499999999985,0.01,101325,293.14999999999998,0.01,101325
501.12,2.3336255628300717e-15,293.14999999999986,0.01,101325,293.14999999999844,0.01,101325,293.15000000000003,0.01,101325,293.14999999999844,0.01,101325,293.14999999999998,0.01,101325
518.40000000000009,1.8852565282693157e-15,293.14999999999986,0.01,101325,293.14999999999844,0.01,101325,293.15000000000003,0.01,101325,293.14999999999844,0.01,101325,293.14999999999998,0.01,101325
535.68000000000006,1.4368874937085621e-15,293.14999999999986,0.01,101325,293.14999999999844,0.01,101325,293.15000000000003,0.01,101325,293.14999999999839,0.01,101325,293.14999999999998,0.01,101325
552.96000000000004,9.8851845914780897e-16,293.14999999999981,0.01,101325,293.14999999999844,0.01,101325,293.15000000000003,0.01,101325,293.14999999999833,0.01,101325,293.14999999999998,0.01,101325
570.24000000000001,6.2782382973885925e-16,293.14999999999981,0.01,101325,293.14999999999844,0.01,101325,293.15000000000003,0.01,101325,293.14999999999833,0.01,101325,293.14999999999998,0.01,101325
587.51999999999998,5.5573979582963118e-16,293.14999999999981,0.01,101325,293.14999999999844,0.01,101325,293.15000000000003,0.01,101325,293.14999999999833,0.01,101325,293.14999999999998,0.01,101325
604.80000000000007,4.8365576192040262e-16,293.14999999999981,0.01,101325,293.14999999999844,0.01,101325,293.15000000000003,0.01,101325,293.14999999999833,0.01,101325,293.14999999999998,0.01,101325
622.08000000000004,4.1157172801117446e-16,293.14999999999981,0.01,101325,293.14999999999844,0.01,101325,293.15000000000003,0.01,101325,293.14999999999833,0.01,101325,293.14999999999998,0.01,101325
639.36000000000001,3.3948769410194634e-16,293.14999999999981,0.01,101325,293.14999999999844,0.01,101325,293.15000000000003,0.01,101325,293.14999999999833,0.01,101325,293.14999999999998,0.01,101325
656.6400000000001,2.6740366019271773e-16,293.14999999999981,0.01,101325,293.14999999999844,0.01,101325,293.15000000000003,0.01,101325,293.14999999999833,0.01,101325,293.14999999999998,0.01,101325
673.92000000000007,1.9531962628348964e-16,293.14999999999981,0.01,101325,293.14999999999844,0.01,101325,293.15000000000003,0.01,101325,293.14999999999833,0.01,101325,293.14999999999998,0.01,101325
691.20000000000005,1.232355923742615e-16,293.14999999999981,0.01,101325,293.14999999999844,0.01,101325,293.15000000000003,0.01,101325,293.14999999999833,0.01,101325,293.14999999999998,0.01,101325
708.48000000000002,5.3854289057850288e-17,293.14999999999981,0.01,101325,293.14999999999844,0.01,101325,293.15000000000003,0.01,101325,293.14999999999833,0.01,101325,293.14999999999998,0.01,101325
725.75999999999999,4.7690513510019944e-17,293.14999999999981,0.01,101325,293.14999999999844,0.01,101325,293.15000000000003,0.01,101325,293.14999999999833,0.01,101325,293.14999999999998,0.01,101325
743.04000000000008,4.1526737962189588e-17,293.14999999999981,0.01,101325,293.14999999999844,0.01,101325,293.15000000000003,0.01,101325,293.14999999999833,0.01,101325,293.14999999999998,0.01,101325
760.32000000000005,3.5362962414359257e-17,293.14999999999981,0.01,101325,293.14999999999844,0.01,101325,293.15000000000003,0.01,101325,293.14999999999833,0.01,101325,293.14999999999998,0.01,101325
777.60000000000002,2.9199186866528925e-17,293.14999999999981,0.01,101325,293.14999999999844,0.01,101325,293.15000000000003,0.01,101325,293.14999999999833,0.01,101325,293.14999999999998,0.01,101325
794.88000000000011,2.3035411318698557e-17,293.14999999999981,0.01,101325,293.14999999999844,0.01,101325,293.15000000000003,0.01,101325,293.14999999999833,0.01,101325,293.14999999999998,0.01,101325
812.16000000000008,1.6871635770868238e-17,293.14999999999981,0.01,101325,293.14999999999844,0.01,101325,293.15000000000003,0.01,101325,293.14999999999833,0.01,101325,293.14999999999998,0.01,101325
829.44000000000005,1.0707860223037894e-17,293.14999999999981,0.01,101325,293.14999999999844,0.01,101325,293.15000000000003,0.01,101325,293.14999999999833,0.01,101325,293.14999999999998,0.01,101325
846.72000000000003,4.5440846752075688e-18,293.14999999999981,0.01,101325,293.14999999999844,0.01,101325,293.15000000000003,0.01,101325,293.14999999999833,0.01,101325,293.14999999999998,0.01,101325
864,-1.6196908726227565e-18,293.14999999999981,0.01,101325,293.14999999999844,0.01,101325,293.15000000000003,0.01,101325,293.14999999999833,0.01,101325,293.14999999999998,0.01,101325
881.28000000000009,-7.7834664204531249e-18,293.14999999999981,0.01,101325,293.14999999999844,0.01,101325,293.15000000000003,0.01,101325,293.14999999999833,0.01,101325,293.14999999999998,0.01,101325
898.56000000000006,-1.394724196828345e-17,293.14999999999981,0.01,101325,293.14999999999844,0.01,101325,293.15000000000003,0.01,101325,293.14999999999833,0.01,101325,293.14999999999998,0.01,101325
915.84000000000003,-2.0111017516113782e-17,293.14999999999981,0.01,101325,293.14999999999844,0.01,101325,293.15000000000003,0.01,101325,293.14999999999833,0.01,101325,293.14999999999998,0.01,101325
933.12000000000012,-2.6274793063944147e-17,293.14999999999981,0.01,101325,293.14999999999844,0.01,101325,293.15000000000003,0.01,101325,293.14999999999833,0.01,101325,293.14999999999998,0.01,101325
950.40000000000009,-3.2438568611774475e-17,293.14999999999981,0.01,101325,293.14999999999844,0.01,101325,293.15000000000003,0.01,101325,293.14999999999833,0.01,101325,293.14999999999998,0.01,101325
967.68000000000006,-3.8602344159604807e-17,293.14999999999981,0.01,101325,293.14999999999844,0.01,101325,293.15000000000003,0.01,101325,293.14999999999833,0.01,101325,293.14999999999998,0.01,101325
984.96000000000004,-4.4766119707435132e-17,293.14999999999981,0.01,101325,293.14999999999844,0.01,101325,293.15000000000003,0.01,101325,293.14999999999833,0.01,101325,293.14999999999998,0.01,101325
1002.24,-4.7214755158100798e-17,293.14999999999981,0.01,101325,293.14999999999844,0.01,101325,293.15000000000003,0.01,101325,293.14999999999833,0.01,101325,293.14999999999998,0.01,101325
1019.5200000000001,-4.772382736169265e-17,293.14999999999981,0.01,101325,293.14999999999844,0.01,101325,293.15000000000003,0.01,101325,293.14999999999833,0.01,101325,293.14999999999998,0.01,101325
1036.8000000000002,-4.8232899565284496e-17,293.14999999999981,0.01,101325,293.14999999999844,0.01,101325,293.15000000000003,0.01,101325,293.14999999999833,0.01,101325,293.14999999999998,0.01,101325
1054.0800000000002,-4.8741971768876349e-17,293.14999999999981,0.01,101325,293.14999999999844,0.01,101325,293.15000000000003,0.01,101325,293.14999999999833,0.01,101325,293.14999999999998,0.01,101325
1071.3600000000001,-4.9251043972468195e-17,293.14999999999981,0.01,101325,293.14999999999844,0.01,101325,293.15000000000003,0.01,101325,293.14999999999833,0.01,101325,293.14999999999998,0.01,101325
1088.6400000000001,-4.976011617606004e-17,293.14999999999981,0.01,101325,293.14999999999844,0.01,101325,293.15000000000003,0.01,101325,293.14999999999833,0.01,101325,293.14999999999998,0.01,101325
1105.9200000000001,-5.0269188379651893e-17,293.14999999999981,0.01,101325,293.14999999999844,0.01,101325,293.15000000000003,0.01,101325,293.14999999999833,0.01,101325,293.14999999999998,0.01,101325
1123.2,-5.0778260583243739e-17,293.14999999999981,0.01,101325,293.14999999999844,0.01,101325,293.15000000000003,0.01,101325,293.14999999999833,0.01,101325,293.14999999999998,0.01,101325
1140.48,-5.4158042159744788e-17,293.14999999999981,0.01,101325,293.14999999999844,0.01,101325,293.15000000000003,0.01,101325,293.14999999999833,0.01,101325,293.14999999999998,0.01,101325
1157.76,-6.0840682907227361e-17,293.14999999999981,0.01,101325,293.14999999999844,0.01,101325,293.15000000000003,0.01,101325,293.14999999999833,0.01,101325,293.14999999999998,0.01,101325
1175.04,-6.7523323654709945e-17,293.14999999999981,0.01,101325,293.14999999999844,0.01,101325,293.15000000000003,0.01,101325,293.14999999999833,0.01,101325,293.14999999999998,0.01,101325
1192.3200000000002,-7.4205964402192616e-17,293.14999999999981,0.01,101325,293.14999999999844,0.01,101325,293.15000000000003,0.01,101325,293.14999999999833,0.01,101325,293.14999999999998,0.01,101325
1209.6000000000001,-8.08886051496752e-17,293.14999999999981,0.01,101325,293.14999999999844,0.01,101325,293.15000000000003,0.01,101325,293.14999999999833,0.01,101325,293.14999999999998,0.01,101325
1226.8800000000001,-8.7571245897157773e-17,293.14999999999981,0.01,101325,293.14999999999844,0.01,101325,293.15000000000003,0.01,101325,293.14999999999833,0.01,101325,293.14999999999998,0.01,101325
1244.1600000000001,-9.4253886644640357e-17,293.14999999999981,0.01,101325,293.14999999999844,0.01,101325,293.15000000000003,0.01,101325,293.14999999999833,0.01,101325,293.14999999999998,0.01,101325
1261.4400000000001,-1.0093652739212293e-16,293.14999999999981,0.01,101325,293.14999999999844,0.01,101325,293.15000000000003,0.01,101325,293.14999999999833,0.01,101325,293.14999999999998,0.01,101325
1278.72,-1.0761916813960553e-16,293.14999999999981,0.01,101325,293.14999999999844,0.01,101325,293.15000000000003,0.01,101325,293.14999999999833,0.01,101325,293.14999999999998,0.01,101325
1296,-1.143018088870881e-16,293.14999999999981,0.01,101325,293.14999999999844,0.01,101325,293.15000000000003,0.01,101325,293.14999999999833,0.01,101325,293.14999999999998,0.01,101325
1313.2800000000002,-1.2098444963457077e-16,293.14999999999981,0.01,101325,293.14999999999844,0.01,101325,293.15000000000003,0.01,101325,293.14999999999833,0.01,101325,293.14999999999998,0.01,101325
1330.5600000000002,-1.2766709038205334e-16,293.14999999999981,0.01,101325,293.14999999999844,0.01,101325,293.15000000000003,0.01,101325,293.14999999999833,0.01,101325,293.14999999999998,0.01,101325
1347.8400000000001,-1.3434973112953594e-16,293.14999999999981,0.01,101325,293.14999999999844,0.01,101325,293.15000000000003,0.01,101325,293.14999999999833,0.01,101325,293.14999999999998,0.01,101325
1365.1200000000001,-1.4103237187701851e-16,293.14999999999981,0.01,101325,293.14999999999844,0.01,101325,293.15000000000003,0.01,101325,293.14999999999833,0.01,101325,293.14999999999998,0.01,101325
1382.4000000000001,-1.4771501262450108e-16,293.14999999999981,0.01,101325,293.14999999999844,0.01,101325,293.15000000000003,0.01,101325,293.14999999999833,0.01,101325,293.14999999999998,0.01,101325
1399.6800000000001,-1.5439765337198368e-16,293.14999999999981,0.01,101325,293.14999999999844,0.01,101325,293.15000000000003,0.01,101325,293.14999999999833,0.01,101325,293.14999999999998,0.01,101325
1416.96,-1.6707914447435881e-16,293.14999999999981,0.01,101325,293.14999999999844,0.01,101325,293.15000000000003,0.01,101325,293.14999999999833,0.01,101325,293.14999999999998,0.01,101325
1434.24,-2.4782166614643671e-16,293.14999999999981,0.01,101325,293.14999999999844,0.01,101325,293.15000000000003,0.01,101325,293.14999999999833,0.01,101325,293.14999999999998,0.01,101325
1451.52,-3.2856418781851452e-16,293.14999999999981,0.01,101325,293.14999999999844,0.01,101325,293.15000000000003,0.01,101325,293.14999999999833,0.01,101325,293.14999999999998,0.01,101325
1468.8000000000002,-4.0930670949059341e-16,293.14999999999981,0.01,101325,293.14999999999844,0.01,101325,293.15000000000003,0.01,101325,293.14999999999833,0.01,101325,293.14999999999998,0.01,101325
1486.0800000000002,-4.9004923116267121e-16,293.14999999999981,0.01,101325,293.14999999999844,0.01,101325,293.15000000000003,0.01,101325,293.14999999999833,0.01,101325,293.14999999999998,0.01,101325
1503.3600000000001,-5.7079175283474911e-16,293.14999999999981,0.01,101325,293.14999999999844,0.01,101325,293.15000000000003,0.01,101325,293.14999999999833,0.01,101325,293.14999999999998,0.01,101325
1520.6400000000001,-6.5153427450682692e-16,293.14999999999981,0.01,101325,293.14999999999844,0.01,101325,293.15000000000003,0.01,101325,293.14999999999833,0.01,101325,293.14999999999998,0.01,101325
1537.9200000000001,-7.3227679617890482e-16,293.14999999999981,0.01,101325,293.14999999999844,0.01,101325,293.15000000000003,0.01,101325,293.14999999999833,0.01,101325,293.14999999999998,0.01,101325
1555.2,-8.1301931785098263e-16,293.14999999999981,0.01,101325,293.14999999999844,0.01,101325,293.15000000000003,0.01,101325,293.14999999999833,0.01,101325,293.14999999999998,0.01,101325
1572.48,-2.8988542391933678e-16,293.14999999999981,0.01,101325,293.14999999999844,0.01,101325,293.15000000000003,0.01,101325,293.14999999999833,0.01,101325,293.14999999999998,0.01,101325
1589.7600000000002,3.0864811245552475e-16,293.14999999999981,0.01,101325,293.14999999999844,0.01,101325,293.15000000000003,0.01,101325,293.14999999999833,0.01,101325,293.14999999999998,0.01,101325
1607.0400000000002,9.0718164883037998e-16,293.14999999999981,0.01,101325,293.14999999999844,0.01,101325,293.15000000000003,0.01,101325,293.14999999999833,0.01,101325,293.14999999999998,0.01,101325
1624.3200000000002,1.5057151852052352e-15,293.14999999999981,0.01,101325,293.14999999999844,0.01,101325,293.15000000000003,0.01,101325,293.14999999999833,0.01,101325,293.14999999999998,0.01,101325
1641.6000000000001,2.1042487215800896e-15,293.14999999999981,0.01,101325,293.14999999999844,0.01,101325,293.15000000000003,0.01,101325,293.14999999999833,0.01,101325,293.14999999999998,0.01,101325
1658.8800000000001,2.7027822579549441e-15,293.14999999999981,0.01,101325,293.14999999999844,0.01,101325,293.15000000000003,0.01,101325,293.14999999999833,0.01,101325,293.14999999999998,0.01,101325
1676.1600000000001,3.3013157943297977e-15,293.14999999999981,0.01,101325,293.14999999999844,0.01,101325,293.15000000000003,0.01,101325,293.14999999999833,0.01,101325,293.14999999999998,0.01,101325
1693.4400000000001,3.8998493307046522e-15,293.14999999999981,0.01,101325,293.14999999999844,0.01,101325,293.15000000000003,0.01,101325,293.14999999999833,0.01,101325,293.14999999999998,0.01,101325
1710.72,4.4983828670795066e-15,293.14999999999981,0.01,101325,293.14999999999844,0.01,101325,293.15000000000003,0.01,101325,293.14999999999833,0.01,101325,293.14999999999998,0.01,101325
1728,5.0969164034543618e-15,293.14999999999981,0.01,101325,293.14999999999844,0.01,101325,293.15000000000003,0.01,101325,293.14999999999833,0.01,101325,293.14999999999998,0.01,101325
1745.2800000000002,5.6954499398292233e-15,293.14999999999981,0.01,101325,293.14999999999844,0.01,101325,293.15000000000003,0.01,101325,293.14999999999833,0.01,101325,293.14999999999998,0.01,101325
1762.5600000000002,6.2939834762040786e-15,293.14999999999981,0.01,101325,293.14999999999844,0.01,101325,293.15000000000003,0.01,101325,293.14999999999833,0.01,101325,293.14999999999998,0.01,101325
1779.8400000000001,6.892517012578933e-15,293.14999999999981,0.01,101325,293.14999999999844,0.01,101325,293.15000000000003,0.01,101325,293.14999999999833,0.01,101325,293.14999999999998,0.01,101325
1797.1200000000001,7.4910505489537874e-15,293.14999999999981,0.01,101325,293.14999999999844,0.01,101325,293.15000000000003,0.01,101325,293.14999999999833,0.01,101325,293.14999999999998,0.01,101325
1814.4000000000001,8.0895840853286411e-15,293.14999999999981,0.01,101325,293.14999999999844,0.01,101325,293.15000000000003,0.01,101325,293.14999999999833,0.01,101325,293.14999999999998,0.01,101325
1831.6800000000001,8.6881176217034963e-15,293.14999999999981,0.01,101325,293.14999999999844,0.01,101325,293.15000000000003,0.01,101325,293.14999999999833,0.01,101325,293.14999999999998,0.01,101325
1848.96,7.9311585905462187e-15,293.14999999999981,0.01,101325,293.14999999999844,0.01,101325,293.15000000000003,0.01,101325,293.14999999999833,0.01,101325,293.14999999999998,0.01,101325
1866.2400000000002,5.8455484288376387e-15,293.14999999999981,0.01,101325,293.14999999999844,0.01,101325,293.15000000000003,0.01,101325,293.14999999999833,0.01,101325,293.14999999999998,0.01,101325
1883.5200000000002,3.7599382671290887e-15,293.14999999999981,0.01,101325,293.14999999999844,0.01,101325,293.15000000000003,0.01,101325,293.14999999999833,0.01,101325,293.14999999999998,0.01,101325
1900.8000000000002,1.6743281054205387e-15,293.14999999999981,0.01,101325,293.14999999999844,0.01,101325,293.15000000000003,0.01,101325,293.14999999999833,0.01,101325,293.14999999999998,0.01,101325
1918.0800000000002,-4.1128205628801291e-16,293.14999999999981,0.01,101325,293.14999999999844,0.01,101325,293.15000000000003,0.01,101325,293.14999999999833,0.01,101325,293.14999999999998,0.01,101325
1935.3600000000001,-2.4968922179965629e-15,293.14999999999981,0.01,101325,293.14999999999844,0.01,101325,293.15000000000003,0.01,101325,293.14999999999833,0.01,101325,293.14999999999998,0.01,101325
1952.6400000000001,-4.5825023797051137e-15,293.14999999999981,0.01,101325,293.14999999999844,0.01,101325,293.15000000000003,0.01,101325,293.14999999999833,0.01,101325,293.14999999999998,0.01,101325
1969.9200000000001,-6.6681125414136645e-15,293.14999999999981,0.01,101325,293.14999999999844,0.01,101325,293.15000000000003,0.01,101325,293.14999999999833,0.01,101325,293.14999999999998,0.01,101325
1987.2,-7.9480428212789494e-15,293.14999999999981,0.01,101325,293.14999999999844,0.01,101325,293.15000000000003,0.01,101325,293.14999999999833,0.01,101325,293.14999999999998,0.01,101325
2004.48,-7.4595958524978846e-15,293.14999999999981,0.01,101325,293.14999999999844,0.01,101325,293.15000000000003,0.01,101325,293.14999999999833,0.01,101325,293.14999999999998,0.01,101325
2021.7600000000002,-6.9711488837168127e-15,293.14999999999981,0.01,101325,293.14999999999844,0.01,101325,293.15000000000003,0.01,101325,293.14999999999833,0.01,101325,293.14999999999998,0.01,101325
2039.0400000000002,-6.4827019149357479e-15,293.14999999999981,0.01,101325,293.14999999999844,0.01,101325,293.15000000000003,0.01,101325,293.14999999999833,0.01,101325,293.14999999999998,0.01,101325
2056.3200000000002,-5.9942549461546824e-15,293.14999999999981,0.01,101325,293.14999999999844,0.01,101325,293.15000000000003,0.01,101325,293.14999999999833,0.01,101325,293.14999999999998,0.01,101325
2073.6000000000004,-5.5058079773736105e-15,293.14999999999981,0.01,101325,293.14999999999844,0.01,101325,293.15000000000003,0.01,101325,293.14999999999833,0.01,101325,293.14999999999998,0.01,101325
2090.8800000000001,-5.0173610085925512e-15,293.14999999999981,0.01,101325,293.14999999999844,0.01,101325,293.15000000000003,0.01,101325,293.14999999999833,0.01,101325,293.14999999999998,0.01,101325
2108.1600000000003,-4.5289140398114801e-15,293.14999999999981,0.01,101325,293.14999999999844,0.01,101325,293.15000000000003,0.01,101325,293.14999999999833,0.01,101325,293.14999999999998,0.01,101325
2125.4400000000001,-4.0404670710304209e-15,293.14999999999981,0.01,101325,293.14999999999844,0.01,101325,293.15000000000003,0.01,101325,293.14999999999833,0.01,101325,293.14999999999998,0.01,101325
2142.7200000000003,-3.5520201022493498e-15,293.14999999999981,0.01,101325,293.14999999999844,0.01,101325,293.15000000000003,0.01,101325,293.14999999999833,0.01,101325,293.14999999999998,0.01,101325
2160,-3.0635731334682909e-15,293.14999999999981,0.01,101325,293.14999999999844,0.01,101325,293.15000000000003,0.01,101325,293.14999999999833,0.01,101325,293.14999999999998,0.01,101325
2177.2800000000002,-2.5751261646872194e-15,293.14999999999981,0.01,101325,293.14999999999844,0.01,101325,293.15000000000003,0.01,101325,293.14999999999833,0.01,101325,293.14999999999998,0.01,101325
2194.5599999999999,-2.0866791959061605e-15,293.14999999999981,0.01,101325,293.14999999999844,0.01,101325,293.15000000000003,0.01,101325,293.14999999999833,0.01,101325,293.14999999999998,0.01,101325
2211.8400000000001,-1.5982322271250891e-15,293.14999999999981,0.01,101325,293.14999999999844,0.01,101325,293.15000000000003,0.01,101325,293.14999999999833,0.01,101325,293.14999999999998,0.01,101325
2229.1200000000003,-1.1097852583440172e-15,293.14999999999981,0.01,101325,293.14999999999844,0.01,101325,293.15000000000003,0.01,101325,293.14999999999833,0.01,101325,293.14999999999998,0.01,101325
2246.4000000000001,-6.213382895629585e-16,293.14999999999981,0.01,101325,293.14999999999844,0.01,101325,293.15000000000003,0.01,101325,293.14999999999833,0.01,101325,293.14999999999998,0.01,101325
2263.6800000000003,-1.3289132078188682e-16,293.14999999999981,0.01,101325,293.14999999999844,0.01,101325,293.15000000000003,0.01,101325,293.14999999999833,0.01,101325,293.14999999999998,0.01,101325
2280.96,-6.8798595936037807e-17,293.14999999999981,0.01,101325,293.14999999999844,0.01,101325,293.15000000000003,0.01,101325,293.14999999999833,0.01,101325,293.14999999999998,0.01,101325
2298.2400000000002,-3.7137680906541446e-17,293.14999999999981,0.01,101325,293.14999999999844,0.01,101325,293.15000000000003,0.01,101325,293.14999999999833,0.01,101325,293.14999999999998,0.01,101325
2315.52,-5.476765877045948e-18,293.14999999999981,0.01,101325,293.14999999999844,0.01,101325,293.15000000000003,0.01,101325,293.14999999999833,0.01,101325,293.14999999999998,0.01,101325
2332.8000000000002,2.6184149152450364e-17,293.14999999999981,0.01,101325,293.14999999999844,0.01,101325,293.15000000000003,0.01,101325,293.14999999999833,0.01,101325,293.14999999999998,0.01,101325
2350.0799999999999,5.7845064181945862e-17,293.14999999999981,0.01,101325,293.14999999999844,0.01,101325,293.15000000000003,0.01,101325,293.14999999999833,0.01,101325,293.14999999999998,0.01,101325
2367.3600000000001,8.9505979211442198e-17,293.14999999999981,0.01,101325,293.14999999999844,0.01,101325,293.15000000000003,0.01,101325,293.14999999999833,0.01,101325,293.14999999999998,0.01,101325
2384.6400000000003,1.2116689424093853e-16,293.14999999999981,0.01,101325,293.14999999999844,0.01,101325,293.15000000000003,0.01,101325,293.14999999999833,0.01,101325,293.14999999999998,0.01,101325
2401.9200000000001,1.5282780927043403e-16,293.14999999999981,0.01,101325,293.14999999999844,0.01,101325,293.15000000000003,0.01,101325,293.14999999999833,0.01,101325,293.14999999999998,0.01,101325
2419.2000000000003,1.5095209922838678e-16,293.14999999999981,0.01,101325,293.14999999999844,0.01,101325,293.15000000000003,0.01,101325,293.14999999999833,0.01,101325,293.14999999999998,0.01,101325
2436.48,1.371087739979873e-16,293.14999999999981,0.01,101325,293.14999999999844,0.01,101325,293.15000000000003,0.01,101325,293.14999999999833,0.01,101325,293.14999999999998,0.01,101325
