"time","junctionIdeal.medium.T","junctionIdeal.medium.p","pipe1.mediums[1].T","pipe1.mediums[1].p","pipe2.mediums[1].T","pipe2.mediums[1].p","pipe3.mediums[1].T","pipe3.mediums[1].p","valveOpening1.a","valveOpening1.b","valveOpening1.last","valveOpening1.nextEvent","valveOpening2.a","valveOpening2.b","valveOpening2.last","valveOpening2.nextEvent"
0.021000000000000001,272.8378821118182,314070.00336827757,285.53697911856347,447699.57433269417,227.13528934014414,186306.09628393501,227.13528934014411,186306.09628393501,0,1,2,1,0,1,2,3
0.021999999999999999,272.67863649730668,309463.38954814419,285.23413337663675,445452.43401611235,225.51120302625765,180016.1428227881,225.51120302625765,180016.14282278807,0,1,2,1,0,1,2,3
0.023,272.57247140241918,305101.18101579888,284.94581545873359,443266.78504877241,224.00842070857857,174130.84935543337,224.0084207085786,174130.84935543334,0,1,2,1,0,1,2,3
0.024,272.51398210125052,300971.1149850699,284.67204930049968,441142.71873342944,222.62711315478188,168630.89664253662,222.62711315478188,168630.89664253662,0,1,2,1,0,1,2,3
0.025000000000000001,272.49820555948969,297061.98290638375,284.4128100947396,439080.11311623536,221.36744442894505,163498.58793408272,221.36744442894502,163498.58793408272,0,1,2,1,0,1,2,3
0.026000000000000002,272.52060611647028,293363.52237349347,284.16803096535546,437078.66851021058,220.2293290503367,158717.10866563491,220.22932905033667,158717.10866563491,0,1,2,1,0,1,2,3
0.027,272.57702311142987,289866.20366542938,283.9376098065365,435137.94361688261,219.21233069219829,154270.23826249258,219.21233069219829,154270.23826249258,0,1,2,1,0,1,2,3
0.028000000000000001,272.66362939046763,286561.06102916412,283.72141463596205,433257.38280371472,218.31565264609574,150142.33184160499,218.31565264609574,150142.33184160499,0,1,2,1,0,1,2,3
0.029000000000000001,272.77691905920102,283439.64808428427,283.51928563311617,431436.32588696078,217.5381189847111,146318.26742672035,217.5381189847111,146318.26742672035,0,1,2,1,0,1,2,3
0.029999999999999999,272.91369491207132,280493.99850708473,283.33103699862613,429674.01677986927,216.87814811337773,142783.37029071397,216.87814811337773,142783.37029071397,0,1,2,1,0,1,2,3
0.031,273.07101563853575,277716.43644929846,283.15646437653987,427969.63932558888,216.33372567512092,139523.33900749334,216.33372567512092,139523.33900749334,0,1,2,1,0,1,2,3
0.032000000000000001,273.24620591819723,275099.63964196341,282.99534283701456,426322.30603382533,215.90238825415744,136524.18126738377,215.90238825415744,136524.18126738377,0,1,2,1,0,1,2,3
0.033000000000000002,273.43682351464537,272636.53439602401,282.84743118133673,424731.07809486007,215.58119994822948,133772.13625010735,215.58119994822948,133772.13625010737,0,1,2,1,0,1,2,3
0.034000000000000002,273.64063219981682,270320.24373814225,282.71247424980089,423194.97385847819,215.36674324127134,131253.59614441075,215.36674324127134,131253.59614441078,0,1,2,1,0,1,2,3
0.035000000000000003,273.85559999189485,268144.09568759985,282.59020255175005,421712.96617186,215.2551492903479,128955.1419981552,215.2551492903479,128955.14199815523,0,1,2,1,0,1,2,3
0.036000000000000004,274.0798830388008,266101.58528456849,282.48033396729437,420283.98944897257,215.24209157577369,126863.49784226144,215.24209157577369,126863.49784226148,0,1,2,1,0,1,2,3
0.036999999999999998,274.3117926087852,264186.32465326536,282.38257607617169,418906.94692215085,215.32284261505893,124965.52626661171,215.32284261505893,124965.52626661172,0,1,2,1,0,1,2,3
0.037999999999999999,274.54979675301246,262392.05558538809,282.29662607662016,417580.70977465343,215.49231334305122,123248.27002521248,215.49231334305122,123248.27002521251,0,1,2,1,0,1,2,3
0.039,274.79249700232134,260712.61477715714,282.22217261825858,416304.12309784786,215.74509859986827,121698.95074974894,215.74509859986827,121698.950749749,0,1,2,1,0,1,2,3
0.040000000000000001,275.038627176982,259141.95313122231,282.1588960441149,415076.00549349794,216.07556214023509,120305.04883185409,216.07556214023512,120305.04883185413,0,1,2,1,0,1,2,3
0.041000000000000002,275.28704364398914,257674.13197202646,282.10646940324193,413895.15217203926,216.47789433543403,119054.34085573228,216.47789433543403,119054.3408557323,0,1,2,1,0,1,2,3
0.042000000000000003,275.53671620166398,256303.32395940987,282.06455932750242,412760.33715653437,216.94618291743876,117934.95101494805,216.94618291743873,117934.95101494806,0,1,2,1,0,1,2,3
0.043000000000000003,275.78672400768681,255023.83134544978,282.03282688323367,411670.31556465785,217.47450205431775,116935.43041579137,217.47450205431772,116935.4304157914,0,1,2,1,0,1,2,3
0.043999999999999997,276.03624720025209,253830.09203930281,282.01092868879795,410623.82692988886,218.05698059542669,116044.80548526449,218.05698059542667,116044.8054852645,0,1,2,1,0,1,2,3
0.044999999999999998,276.2845625938869,252716.69423025887,281.99851774049847,409619.59746037965,218.68787469371929,115252.63803238123,218.68787469371927,115252.63803238126,0,1,2,1,0,1,2,3
0.045999999999999999,276.53104052186575,251678.39820882233,281.99524448112265,408656.34338570456,219.36163622842292,114549.08010996865,219.3616362284229,114549.08010996867,0,1,2,1,0,1,2,3
0.047,276.77514270061249,250710.15511942183,282.00075765507944,407732.77368761995,220.07295961238955,113924.90749500555,220.07295961238952,113924.90749500557,0,1,2,1,0,1,2,3
0.048000000000000001,277.01641718350982,249807.12121343683,282.01470535931338,406847.59348822653,220.81683529545708,113371.55647966691,220.81683529545705,113371.55647966692,0,1,2,1,0,1,2,3
0.049000000000000002,277.25449638556285,248964.67732180704,282.03673601935344,405999.50751580723,221.58857742858402,112881.13578003824,221.58857742858399,112881.13578003827,0,1,2,1,0,1,2,3
0.050000000000000003,277.48909059523299,248178.43580263169,282.06649950163415,405187.22411155154,222.38384013015127,112446.4204087723,222.38384013015124,112446.42040877233,0,1,2,1,0,1,2,3
0.051000000000000004,277.71998372406796,247444.25184132956,282.10364808384651,404409.45864343958,223.19863849545686,112060.85374539839,223.19863849545683,112060.8537453984,0,1,2,1,0,1,2,3
0.052000000000000005,277.94702733636882,246758.22877977538,282.14783750991245,403664.93746490451,224.02934829348024,111718.52404077203,224.02934829348018,111718.52404077203,0,1,2,1,0,1,2,3
0.052999999999999999,278.17013444583506,246116.71754436477,282.19872789208398,402952.40134730336,224.87269227654656,111414.1269188532,224.87269227654653,111414.12691885322,0,1,2,1,0,1,2,3
0.053999999999999999,278.38927357835962,245516.31711444884,282.25598458334287,402270.60874793102,225.72573485639262,111142.93852630538,225.72573485639259,111142.93852630541,0,1,2,1,0,1,2,3
0.055,278.60446232916519,244953.87275399626,282.31927906677925,401618.33920868195,226.58586798836961,110900.77797683234,226.58586798836959,110900.77797683235,0,1,2,1,0,1,2,3
0.056000000000000001,278.81576007933859,244426.46349868612,282.38828959882613,400994.39593904797,227.45077965048091,110683.95338449787,227.45077965048088,110683.9533844979,0,1,2,1,0,1,2,3
0.057000000000000002,279.02326156728111,243931.39512024928,282.46270190036893,400397.60845529148,228.31843818759796,110489.2256755796,228.31843818759793,110489.22567557961,0,1,2,1,0,1,2,3
0.058000000000000003,279.22709032695747,243466.19135271889,282.54220982384584,399826.8351899432,229.18706906032392,110313.76392819198,229.18706906032389,110313.76392819201,0,1,2,1,0,1,2,3
0.059000000000000004,279.42739235036038,243028.57677569182,282.62651569517527,399280.96488002926,230.05512607746951,110155.09943773525,230.05512607746948,110155.09943773529,0,1,2,1,0,1,2,3
0.059999999999999998,279.62433218079792,242616.46513072256,282.71533050418742,398758.91730211908,230.92127212319198,110011.09356173215,230.92127212319195,110011.09356173218,0,1,2,1,0,1,2,3
0.060999999999999999,279.81808564090045,242227.94774377081,282.8083745687793,398259.64588432352,231.78435359567928,109879.89031608871,231.78435359567925,109879.89031608874,0,1,2,1,0,1,2,3
0.062,280.00883533679826,241861.2801713738,282.90537774638511,397782.13854994136,232.64337991558804,109759.88251315481,232.64337991558799,109759.88251315482,0,1,2,1,0,1,2,3
0.063,280.19676713904056,241514.8742152382,283.00607967389556,397325.41866529844,233.49751695650963,109649.69444412304,233.49751695650957,109649.69444412304,0,1,2,1,0,1,2,3
0.064000000000000001,280.38206154196979,241187.27905685487,283.11023040348169,396888.54754164157,234.3460408470705,109548.1096832091,234.34604084707044,109548.1096832091,0,1,2,1,0,1,2,3
0.065000000000000002,280.56489653576921,240877.16918924288,283.21758958420338,396470.62126266351,235.18834178143146,109454.08346682068,235.18834178143143,109454.08346682071,0,1,2,1,0,1,2,3
0.066000000000000003,280.74545846450394,240583.32064128117,283.32792411009194,396070.76154591492,236.02392559696125,109366.77692845555,236.02392559696122,109366.77692845558,0,1,2,1,0,1,2,3
0.067000000000000004,280.92390466687397,240304.61892652925,283.44101378222217,395688.13780993636,236.85234123614535,109285.37204036988,236.85234123614532,109285.3720403699,0,1,2,1,0,1,2,3
0.068000000000000005,281.10039149447323,240040.04228202955,283.55664668210909,395321.94912792352,237.67322761454761,109209.19711819619,237.67322761454756,109209.19711819621,0,1,2,1,0,1,2,3
0.069000000000000006,281.27507491483328,239788.66535743335,283.6746191773608,394971.42421036132,238.48631960713021,109137.72784103788,238.48631960713018,109137.72784103791,0,1,2,1,0,1,2,3
0.070000000000000007,281.44807910246504,239549.6083187857,283.79473886431197,394635.83304496977,239.29133482367641,109070.39822366067,239.29133482367638,109070.3982236607,0,1,2,1,0,1,2,3
0.071000000000000008,281.61954058459656,239322.097018484,283.91681993580391,394314.4686853725,240.08811140820509,109006.83490907366,240.08811140820507,109006.8349090737,0,1,2,1,0,1,2,3
0.072000000000000008,281.78957629756201,239105.40312526582,284.04068599936289,394006.6583239304,240.8764991577996,108946.67497832455,240.87649915779957,108946.67497832458,0,1,2,1,0,1,2,3
0.072999999999999995,281.95828646894398,238898.84395968303,284.16616958391126,393711.76139482617,241.65636273927333,108889.57225090933,241.65636273927331,108889.57225090936,0,1,2,1,0,1,2,3
0.073999999999999996,282.12577363969837,238701.82531092089,284.29311041346568,393429.16300179664,242.42764247628395,108835.29479313749,242.42764247628392,108835.29479313749,0,1,2,1,0,1,2,3
0.074999999999999997,282.29211916369258,238513.76501406412,284.42135681185641,393158.27914306102,243.19026085484805,108783.58009298143,243.19026085484802,108783.58009298143,0,1,2,1,0,1,2,3
0.075999999999999998,282.45739781369747,238334.13792854844,284.55076451489077,392898.5524054023,243.94417859799657,108734.22085344653,243.94417859799654,108734.22085344653,0,1,2,1,0,1,2,3
0.076999999999999999,282.6216749492873,238162.46185554119,284.6811966248884,392649.45179155428,244.68937905265932,108687.04112810097,244.68937905265929,108687.04112810094,0,1,2,1,0,1,2,3
0.078,282.78500323791383,237998.27473660078,284.81252357399211,392410.47240051406,245.42583918901568,108641.85283857782,245.42583918901565,108641.85283857779,0,1,2,1,0,1,2,3
0.079000000000000001,282.94743159015405,237841.16245534393,284.94462214301336,392181.13200108567,246.15357896889358,108598.53355042738,246.15357896889356,108598.53355042737,0,1,2,1,0,1,2,3
0.080000000000000002,283.10899629366742,237690.7251975417,285.07737603444156,391960.97301367432,246.87260506146933,108556.93707818486,246.8726050614693,108556.93707818481,0,1,2,1,0,1,2,3
0.081000000000000003,283.26972712459985,237546.59111402958,285.2106751098537,391749.55973315047,247.58293802200058,108516.93767041415,247.58293802200055,108516.93767041413,0,1,2,1,0,1,2,3
0.082000000000000003,283.42965141452578,237408.42514662055,285.34441490357983,391546.47652740544,248.28462447710865,108478.44992281913,248.28462447710865,108478.44992281913,0,1,2,1,0,1,2,3
0.083000000000000004,283.58878629979984,237275.89661990516,285.47849687110039,391351.32872861187,248.97769833201883,108441.36741274153,248.97769833201883,108441.36741274153,0,1,2,1,0,1,2,3
0.084000000000000005,283.74714601122514,237148.70765865882,285.61282787277037,391163.7408181809,249.66221054965862,108405.60959462609,249.66221054965862,108405.60959462609,0,1,2,1,0,1,2,3
0.085000000000000006,283.90474068872129,237026.57885690793,285.74731990241867,390983.35536541481,250.33821745533791,108371.10426611063,250.33821745533791,108371.10426611063,0,1,2,1,0,1,2,3
0.086000000000000007,284.06157649891941,236909.24181919554,285.88188978044462,390809.83186336415,251.0057760165781,108337.78086868387,251.0057760165781,108337.78086868384,0,1,2,1,0,1,2,3
0.087000000000000008,284.21765397166826,236796.45392872888,286.01645949627516,390642.84828530089,251.66495037140606,108305.57829198959,251.66495037140606,108305.57829198957,0,1,2,1,0,1,2,3
0.087999999999999995,284.37297320916025,236687.9807547447,286.15095510639077,390482.09664989752,252.31580480813,108274.43771995651,252.31580480813,108274.43771995646,0,1,2,1,0,1,2,3
0.088999999999999996,284.52753032470162,236583.60399893127,286.28530716479764,390327.28491008369,252.95840716352691,108244.30550452431,252.95840716352691,108244.30550452428,0,1,2,1,0,1,2,3
0.089999999999999997,284.68131759236309,236483.11904569232,286.41945051405628,390178.13620359043,253.59282873343119,108215.13319539378,253.59282873343113,108215.13319539375,0,1,2,1,0,1,2,3
0.090999999999999998,284.83432708592869,236386.3306186698,286.55332362380375,390034.38626126864,254.2191386442957,108186.87049617975,254.2191386442957,108186.87049617972,0,1,2,1,0,1,2,3
0.091999999999999998,284.98654795944174,236293.05730371716,286.68686892424716,389895.78483671881,254.83741261197579,108159.47728900221,254.83741261197579,108159.4772890022,0,1,2,1,0,1,2,3
0.092999999999999999,285.13796819083268,236203.12569851428,286.82003227119895,389762.0936735557,255.44772492403561,108132.9122083546,255.44772492403561,108132.9122083546,0,1,2,1,0,1,2,3
0.094,285.28857474014836,236116.37134649884,286.95276284805385,389633.08618449932,256.05015044556109,108107.13566683989,256.05015044556109,108107.13566683989,0,1,2,1,0,1,2,3
0.095000000000000001,285.43835386340788,236032.64333279131,287.0850132085456,389508.54764781805,256.64476850957311,108082.11576564038,256.64476850957311,108082.1157656404,0,1,2,1,0,1,2,3
0.096000000000000002,285.58729140266774,235951.79429950047,287.21673870408625,389388.27310755465,257.23165649505415,108057.81871661362,257.23165649505415,108057.81871661363,0,1,2,1,0,1,2,3
0.097000000000000003,285.73537264061071,235873.6876153535,287.34789772008827,389272.06829234632,257.81089341616348,108034.21424124062,257.81089341616348,108034.21424124062,0,1,2,1,0,1,2,3
0.098000000000000004,285.8825827030476,235798.19505262689,287.47845141337456,389159.74866964971,258.38255886653604,108011.2740780653,258.38255886653604,108011.2740780653,0,1,2,1,0,1,2,3
0.099000000000000005,286.02890755218874,235725.19367562493,287.60836332130361,389051.13801332621,258.94673274066429,107988.97176754358,258.94673274066429,107988.97176754358,0,1,2,1,0,1,2,3
0.10000000000000001,286.17433043635441,235654.56906983379,287.73760003228506,388946.07098546065,259.50349510284707,107967.28159373358,259.50349510284707,107967.28159373357,0,1,2,1,0,1,2,3
0.10100000000000001,286.31883687935624,235586.21218781074,287.86613006808795,388844.38894569635,260.05292600903454,107946.17958275269,260.05292600903459,107946.17958275268,0,1,2,1,0,1,2,3
0.10200000000000001,286.46241200785653,235520.0200986017,287.99392430246513,388745.94158251671,260.59510529505951,107925.64250029204,260.59510529505951,107925.64250029197,0,1,2,1,0,1,2,3
0.10300000000000001,286.60504128427448,235455.89524949272,288.12095570616651,388650.58599135833,261.1301123900995,107905.64775958884,261.1301123900995,107905.64775958881,0,1,2,1,0,1,2,3
0.10400000000000001,286.74671064190017,235393.74498889828,288.24719921019624,388558.18620089343,261.65802612571036,107886.17316958228,261.65802612571036,107886.17316958224,0,1,2,1,0,1,2,3
0.105,286.88740831253597,235333.4822093196,288.37263154417479,388468.61243044876,262.17892910273554,107867.20370642004,262.17892910273554,107867.20370642003,0,1,2,1,0,1,2,3
0.106,287.02712244761761,235275.02321905157,288.49723113865559,388381.74102237396,262.69290076089078,107848.72087370516,262.69290076089078,107848.72087370514,0,1,2,1,0,1,2,3
0.107,287.16584199213213,235218.28775682798,288.62097797798617,388297.45385248866,263.20001918428636,107830.70552643243,263.20001918428636,107830.70552643242,0,1,2,1,0,1,2,3
0.108,287.30355752093476,235163.19898169712,288.74385345374452,388215.63774656242,263.70036280596725,107813.1405392943,263.70036280596725,107813.14053929427,0,1,2,1,0,1,2,3
0.109,287.44026106871411,235109.68279991258,288.86584023347211,388136.18405826722,264.19400940972378,107796.00930958033,264.19400940972378,107796.00930958029,0,1,2,1,0,1,2,3
0.11,287.57593789506632,235057.67660040769,288.98692447832934,388058.99688382633,264.68103839071682,107779.29698000169,264.68103839071682,107779.29698000169,0,1,2,1,0,1,2,3
0.111,287.71057294177302,235007.12191636724,289.10709394284004,387983.98607454053,265.16152888399643,107762.98932102036,265.16152888399643,107762.98932102036,0,1,2,1,0,1,2,3
0.112,287.84416236248683,234957.95153736809,289.22633465294933,387911.05500086083,265.6355564664301,107747.07080513415,265.63555646643016,107747.07080513415,0,1,2,1,0,1,2,3
0.113,287.97669797944553,234910.10624051341,289.34463517205495,387840.11632904637,266.10319747276884,107731.52699393664,266.1031974727689,107731.52699393667,0,1,2,1,0,1,2,3
0.114,288.1081723202708,234863.52900606967,289.46198509888239,387771.08650347008,266.56452752366664,107716.34364673143,266.5645275236667,107716.34364673146,0,1,2,1,0,1,2,3
0.115,288.23857853308652,234818.16850693931,289.57837562409054,387703.88765787007,267.01962320840778,107701.50925954203,267.01962320840784,107701.50925954204,0,1,2,1,0,1,2,3
0.11600000000000001,288.36791024516634,234773.9845272692,289.69380041977394,387638.45066841156,267.46856465563673,107687.01894323756,267.46856465563678,107687.01894323761,0,1,2,1,0,1,2,3
0.11700000000000001,288.49616230263928,234730.9232828391,289.80825133514804,387574.70039229793,267.91142424949419,107672.85740887911,267.91142424949425,107672.85740887914,0,1,2,1,0,1,2,3
0.11800000000000001,288.62333014872593,234688.93925120163,289.92172211806212,387512.56843444559,268.34827675478698,107659.01423796501,268.34827675478709,107659.01423796505,0,1,2,1,0,1,2,3
0.11900000000000001,288.74941003035519,234647.98870314821,290.03420725322917,387451.98916481645,268.77919641591626,107645.47950905739,268.77919641591632,107645.4795090574,0,1,2,1,0,1,2,3
0.12,288.8743988750121,234608.0299449607,290.14570201195266,387392.89989925898,269.20425694808802,107632.24378122723,269.20425694808813,107632.24378122727,0,1,2,1,0,1,2,3
0.121,288.99829041994923,234569.03517974014,290.25620587339216,387335.25285286148,269.62353184778465,107619.29843740216,269.6235318477847,107619.29843740219,0,1,2,1,0,1,2,3
0.122,289.1210842878923,234530.96222974171,290.36571429858793,387278.98642425204,270.03709360033065,107606.63478440346,270.03709360033071,107606.63478440349,0,1,2,1,0,1,2,3
0.123,289.24277887505292,234493.77644663799,290.47422506765372,387224.04733058973,270.44501426647901,107594.24470756065,270.44501426647912,107594.24470756068,0,1,2,1,0,1,2,3
0.124,289.36337325029962,234457.4446838084,290.58173651013129,387170.38443564344,270.84736530134262,107582.120459944,270.84736530134268,107582.12045994402,0,1,2,1,0,1,2,3
0.125,289.48286715879817,234421.93514548344,290.68824744064733,387117.94853233307,271.24421753480419,107570.2546336331,271.24421753480425,107570.25463363313,0,1,2,1,0,1,2,3
0.126,289.60125871303484,234387.22110677097,290.79375941585477,387066.70009926893,271.6356405035354,107558.63898091494,271.63564050353546,107558.63898091494,0,1,2,1,0,1,2,3
0.127,289.71854869228423,234353.27357240129,290.89827235816608,387016.59427110717,272.02170363583258,107547.26652187813,272.02170363583269,107547.26652187813,0,1,2,1,0,1,2,3
0.128,289.83473838545569,234320.06474263058,291.00178666030121,386967.58807159821,272.40247562620283,107536.13044111314,272.40247562620289,107536.13044111314,0,1,2,1,0,1,2,3
0.129,289.94982923344969,234287.56846710667,291.10430348358426,386919.64144184993,272.77802431448049,107525.2238793131,272.77802431448055,107525.2238793131,0,1,2,1,0,1,2,3
0.13,290.0638231864076,234255.75950213696,291.20582433866531,386872.71580360841,273.14841676537901,107514.5400803934,273.14841676537907,107514.5400803934,0,1,2,1,0,1,2,3
0.13100000000000001,290.17672179301132,234224.61596619966,291.30635223806428,386826.77796624933,273.51372036718686,107504.07352533104,273.51372036718692,107504.07352533107,0,1,2,1,0,1,2,3
0.13200000000000001,290.28852718585864,234194.11635605973,291.40589031564338,386781.79544966004,273.8740015673194,107493.81860323359,273.87400156731945,107493.81860323359,0,1,2,1,0,1,2,3
0.13300000000000001,290.3992427301049,234164.2375288945,291.50444089594077,386737.73333161836,274.22932502755413,107483.76871978445,274.22932502755418,107483.76871978445,0,1,2,1,0,1,2,3
0.13400000000000001,290.50887170728669,234134.95832101826,291.60200718841008,386694.55999049236,274.57975522808357,107473.91795774428,274.57975522808363,107473.91795774428,0,1,2,1,0,1,2,3
0.13500000000000001,290.61741774746338,234106.25815109385,291.69859264598756,386652.24493277801,274.92535589258074,107464.26046660249,274.9253558925808,107464.26046660249,0,1,2,1,0,1,2,3
0.13600000000000001,290.72488477079662,234078.1190268677,291.79420147716479,386610.76051565818,275.26619076756634,107454.79141496586,275.2661907675664,107454.79141496588,0,1,2,1,0,1,2,3
0.13700000000000001,290.83127694137823,234050.52690160516,291.88883898818938,386570.08309821103,275.60232415757588,107445.50764181488,275.60232415757594,107445.50764181488,0,1,2,1,0,1,2,3
0.13800000000000001,290.93659883553931,234023.46164364379,291.98250895078377,386530.18418816291,275.93381718433602,107436.40303486415,275.93381718433608,107436.40303486415,0,1,2,1,0,1,2,3
0.13900000000000001,291.04085524315582,233996.90649030617,292.07521605957004,386491.03870749928,276.26073136268809,107427.47293149757,276.26073136268815,107427.47293149757,0,1,2,1,0,1,2,3
0.14000000000000001,291.14405120044103,233970.84521208712,292.16696517917165,386452.62246038654,276.58312756148712,107418.71282873064,276.58312756148717,107418.71282873064,0,1,2,1,0,1,2,3
0.14100000000000001,291.246192004291,233945.26244748381,292.25776143376464,386414.91243447521,276.90106603901722,107410.11843373382,276.90106603901728,107410.11843373382,0,1,2,1,0,1,2,3
0.14200000000000002,291.34728356461966,233920.148066625,292.34761149156617,386377.89111991198,277.2146068269185,107401.68629985514,277.21460682691855,107401.68629985514,0,1,2,1,0,1,2,3
0.14300000000000002,291.4473314581528,233895.48605645905,292.43652025843738,386341.53539252083,277.52380877515066,107393.41221318443,277.52380877515071,107393.41221318442,0,1,2,1,0,1,2,3
0.14400000000000002,291.54634165636406,233871.26336148704,292.52449349027353,386305.8252975936,277.82873032321152,107385.29247922669,277.82873032321157,107385.29247922669,0,1,2,1,0,1,2,3
0.14499999999999999,291.64432030753619,233847.46744980264,292.61153706133763,386270.74159002642,278.12942929603952,107377.32357104142,278.12942929603958,107377.32357104142,0,1,2,1,0,1,2,3
0.14599999999999999,291.74127371956956,233824.08627200525,292.69765694231415,386236.26566074032,278.42596290690904,107369.50212513436,278.42596290690909,107369.50212513436,0,1,2,1,0,1,2,3
0.14699999999999999,291.8372085964026,233801.10933575721,292.78286016899591,386202.38278183778,278.71838696874937,107361.82405684597,278.71838696874937,107361.82405684597,0,1,2,1,0,1,2,3
0.14799999999999999,291.93213152222216,233778.52547135754,292.86715287277485,386169.07550844847,279.00675745327067,107354.28628729726,279.00675745327067,107354.28628729726,0,1,2,1,0,1,2,3
0.14899999999999999,292.02604924232656,233756.32410180155,292.950541422924,386136.32750544953,279.29112956356869,107346.88570448168,279.29112956356875,107346.88570448168,0,1,2,1,0,1,2,3
0.14999999999999999,292.11896863802474,233734.49516690185,293.03303237375849,386104.12337039178,279.57155776170669,107339.61918661547,279.57155776170674,107339.61918661547,0,1,2,1,0,1,2,3
0.151,292.21089668312038,233713.02896640124,293.11463233986768,386072.448215449,279.84809585377485,107332.48368942222,279.84809585377491,107332.48368942222,0,1,2,1,0,1,2,3
0.152,292.30184069655519,233691.91640637719,293.19534843498343,386041.28910754138,280.12079699203571,107325.4762170982,280.12079699203576,107325.47621709818,0,1,2,1,0,1,2,3
0.153,292.39180797355726,233671.14859438501,293.27518765667355,386010.63304648903,280.38971366860204,107318.59383963744,280.3897136686021,107318.59383963743,0,1,2,1,0,1,2,3
0.154,292.48080569794058,233650.71672921709,293.35415674792097,385980.46650928468,280.65489771294511,107311.83368918482,280.65489771294517,107311.83368918482,0,1,2,1,0,1,2,3
0.155,292.56884121899049,233630.61237271121,293.43226267711253,385950.77702525625,280.91640029437019,107305.19292919307,280.91640029437025,107305.19292919307,0,1,2,1,0,1,2,3
